Type,Bond_Head_Temperature,Heater_Block_Temperature,Bonding_Speed,Bonding_Force,Capillary_Wear,Wirebond_Failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Force_Speed_Ratio,Stress_Index,Wear_Temp_Interaction,Machine,Predicted_Risk,Risk_Level,OEE,Timestamp
2,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,9.800000000000011,0.0321830985915492,64894.00000000001,1401.4000000000017,WBO003,0.4766666666666667,MEDIUM,24.77111111111111,2025-04-08 22:24:17.996559
0,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,9.900000000000034,0.0426368542791056,71724.09999999999,1465.200000000005,WBO001,0.49333333333333335,MEDIUM,21.904888888888888,2025-04-08 23:24:17.996559
2,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,9.800000000000011,0.0340924775707384,71580.59999999999,1470.0000000000018,WBO003,0.5,MEDIUM,24.15,2025-04-09 00:24:17.996559
0,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,9.800000000000011,0.0440063091482649,70754.4,1519.0000000000018,WBO001,0.5166666666666667,MEDIUM,20.42888888888889,2025-04-09 01:24:17.996559
0,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,9.800000000000011,0.0238914626075446,54547.1,1538.6000000000015,WBO001,0.5233333333333333,MEDIUM,24.008111111111113,2025-04-09 02:24:17.996559
0,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,9.800000000000011,0.0227979274611399,54348.8,1558.200000000002,WBO001,0.53,MEDIUM,24.189333333333334,2025-04-09 03:24:17.996559
1,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,9.799999999999956,0.0158605174353205,50139.6,1577.799999999993,WBO002,0.5366666666666666,MEDIUM,27.460222222222225,2025-04-09 04:24:17.996559
2,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,9.799999999999956,0.0358919687277896,71053.5,1607.1999999999923,WBO003,0.5466666666666666,MEDIUM,21.261333333333337,2025-04-09 05:24:17.996559
1,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,9.799999999999956,0.0304816678648454,58978.4,1656.1999999999923,WBO002,0.5633333333333334,MEDIUM,20.246777777777776,2025-04-09 06:24:17.996559
0,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,9.899999999999975,0.0222075346992729,50836.8,1702.799999999996,WBO001,0.5733333333333334,MEDIUM,21.51822222222222,2025-04-09 07:24:17.996559
2,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,9.899999999999975,0.022394540942928,58193.2,1722.599999999996,WBO003,0.58,MEDIUM,22.568,2025-04-09 08:24:17.996559
0,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,10.0,0.0264686468646864,60751.5,1790.0,WBO001,0.5966666666666667,MEDIUM,20.368333333333332,2025-04-09 09:24:17.996559
1,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,10.0,0.0348078317621464,66192.0,1810.0,WBO002,0.6033333333333334,MEDIUM,18.23344444444444,2025-04-09 10:24:17.996559
0,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,9.900000000000034,0.0270875763747454,58772.7,1821.6000000000065,WBO001,0.6133333333333333,MEDIUM,18.985333333333333,2025-04-09 11:24:17.996559
0,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,9.900000000000034,0.030028129395218,60719.4,1841.4000000000065,WBO001,0.62,MEDIUM,18.012,2025-04-09 12:24:17.996559
1,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,9.800000000000011,0.0257006151742993,55008.8,1842.400000000002,WBO002,0.6266666666666667,MEDIUM,18.20622222222222,2025-04-09 13:24:17.996559
1,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,9.800000000000011,0.0258838383838383,64944.0,1871.8000000000025,WBO002,0.6366666666666667,MEDIUM,19.183999999999997,2025-04-09 14:24:17.996559
0,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,9.800000000000011,0.0145945945945945,49950.0,1901.200000000002,WBO001,0.6466666666666666,MEDIUM,21.788888888888895,2025-04-09 15:24:17.996559
0,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,9.800000000000011,0.0236910994764397,55313.600000000006,1920.8000000000025,WBO001,0.6533333333333333,MEDIUM,17.65688888888889,2025-04-09 16:24:17.996559
2,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,9.800000000000011,0.0099647710115752,39342.6,1940.4000000000024,WBO003,0.66,MEDIUM,22.51933333333333,2025-04-09 17:24:17.996559
1,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,9.700000000000044,0.0307692307692307,68770.0,1969.1000000000088,WBO002,0.6766666666666666,MEDIUM,16.11277777777778,2025-04-09 18:24:17.996559
2,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,9.800000000000011,0.0294316644113667,64293.0,2018.8000000000025,WBO003,0.6866666666666666,MEDIUM,15.43688888888889,2025-04-09 19:24:17.996559
1,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,9.800000000000011,0.0266844563042028,59960.0,2067.8000000000025,WBO002,0.7033333333333334,HIGH,14.823444444444442,2025-04-09 20:24:17.996559
0,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,9.800000000000011,0.0319510537049626,69137.0,2097.2000000000025,WBO001,0.7133333333333334,HIGH,14.05622222222222,2025-04-09 21:24:17.996559
0,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,9.800000000000011,0.0473478939157566,77817.40000000001,2116.8000000000025,WBO001,0.72,HIGH,0.0,2025-04-09 22:24:17.996559
0,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,9.800000000000011,0.0370396600566572,73847.59999999999,2136.4000000000024,WBO001,0.7266666666666667,HIGH,0.0,2025-04-09 23:24:17.996559
0,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,9.800000000000011,0.0223833543505674,56303.0,0.0,WBO001,0.0,LOW,52.86666666666666,2025-04-10 00:24:17.996559
1,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,9.800000000000011,0.0298365122615803,64298.4,19.600000000000023,WBO002,0.006666666666666667,LOW,48.60711111111111,2025-04-10 01:24:17.996559
1,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,9.800000000000011,0.0302777777777777,62784.0,49.00000000000006,WBO002,0.016666666666666666,LOW,47.199999999999996,2025-04-10 02:24:17.996559
0,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,9.899999999999975,0.015002885170225,45058.0,79.19999999999982,WBO001,0.02666666666666667,LOW,56.22622222222222,2025-04-10 03:24:17.996559
2,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,9.800000000000011,0.0202233250620347,52551.2,98.00000000000011,WBO003,0.03333333333333333,LOW,51.94222222222222,2025-04-10 04:24:17.996559
2,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,9.900000000000034,0.0294238683127572,62548.2,148.5000000000005,WBO003,0.05,LOW,46.169999999999995,2025-04-10 05:24:17.996559
0,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,9.900000000000034,0.0434752267969295,89275.9,198.00000000000068,WBO001,0.06666666666666667,LOW,0.0,2025-04-10 06:24:17.996559
0,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,9.900000000000034,0.0448406676783004,77893.8,217.80000000000075,WBO001,0.07333333333333333,LOW,40.711555555555556,2025-04-10 07:24:17.996559
1,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,9.800000000000011,0.0217391304347826,56350.0,235.20000000000027,WBO002,0.08,LOW,49.37333333333333,2025-04-10 08:24:17.996559
0,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,9.900000000000034,0.0347469220246238,74269.59999999999,267.3000000000009,WBO001,0.09,LOW,44.34733333333333,2025-04-10 09:24:17.996559
1,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,9.899999999999975,0.0108108108108108,40019.2,287.09999999999934,WBO002,0.09666666666666666,LOW,57.93377777777777,2025-04-10 10:24:17.996559
1,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,9.800000000000011,0.0211816467630421,53616.7,313.6000000000004,WBO002,0.10666666666666667,LOW,47.376444444444445,2025-04-10 11:24:17.996559
0,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,9.900000000000034,0.0446401225114854,76139.8,346.5000000000012,WBO001,0.11666666666666667,LOW,38.45444444444445,2025-04-10 12:24:17.996559
0,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,9.900000000000034,0.0314761215629522,60117.0,366.30000000000126,WBO001,0.12333333333333334,LOW,40.38511111111111,2025-04-10 13:24:17.996559
0,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,9.900000000000034,0.0214462299134734,56144.600000000006,386.1000000000013,WBO001,0.13,LOW,46.922,2025-04-10 14:24:17.996559
0,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,10.0,0.0107645875251509,42543.2,410.0,WBO001,0.13666666666666666,LOW,57.21022222222222,2025-04-10 15:24:17.996559
0,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,10.0,0.0349582172701949,72087.2,430.0,WBO001,0.14333333333333334,LOW,41.00577777777778,2025-04-10 16:24:17.996559
0,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,10.100000000000025,0.0381901840490797,64939.2,454.500000000001,WBO001,0.15,LOW,36.946666666666665,2025-04-10 17:24:17.996559
0,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,10.100000000000025,0.0338305084745762,73602.5,474.700000000001,WBO001,0.15666666666666668,LOW,41.46388888888888,2025-04-10 18:24:17.996559
2,298.2,308.3,1824,24.2,49,0,0,0,0,0,0,10.100000000000025,0.0132675438596491,44140.8,494.9000000000011,WBO003,0.16333333333333333,LOW,50.86933333333333,2025-04-10 19:24:17.996559
1,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,10.099999999999966,0.0358420268256333,64550.2,545.3999999999982,WBO002,0.18,LOW,36.681333333333335,2025-04-10 20:24:17.996559
0,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,10.099999999999966,0.0274074074074074,60439.50000000001,575.699999999998,WBO001,0.19,LOW,40.095000000000006,2025-04-10 21:24:17.996559
0,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,10.0,0.0183563287342531,51010.2,590.0,WBO001,0.19666666666666666,LOW,44.638555555555556,2025-04-10 22:24:17.996559
0,298.2,308.2,1446,38.2,61,0,0,0,0,0,0,10.0,0.026417704011065,55237.2,610.0,WBO001,0.20333333333333334,LOW,38.39933333333333,2025-04-10 23:24:17.996559
0,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,10.199999999999989,0.04304381245196,72856.0,642.5999999999992,WBO001,0.21,LOW,34.25966666666667,2025-04-11 00:24:17.996559
0,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,10.199999999999989,0.0312545322697606,59434.9,662.9999999999993,WBO001,0.21666666666666667,LOW,36.007222222222225,2025-04-11 01:24:17.996559
0,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,10.199999999999989,0.0209215442092154,53961.600000000006,683.3999999999992,WBO001,0.22333333333333333,LOW,41.57755555555555,2025-04-11 02:24:17.996559
1,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,10.099999999999966,0.0282001299545159,66792.59999999999,696.8999999999976,WBO002,0.23,LOW,39.501000000000005,2025-04-11 03:24:17.996559
0,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,10.199999999999989,0.0337846987136086,73702.3,734.3999999999992,WBO001,0.24,LOW,37.41733333333334,2025-04-11 04:24:17.996559
0,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,10.199999999999989,0.0207683073229291,57643.600000000006,754.7999999999992,WBO001,0.24666666666666667,LOW,41.83511111111111,2025-04-11 05:24:17.996559
2,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,10.199999999999989,0.0370529327610872,72416.4,775.1999999999991,WBO003,0.25333333333333335,LOW,34.794666666666664,2025-04-11 06:24:17.996559
2,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,10.199999999999989,0.0206197854588796,58058.8,826.1999999999991,WBO003,0.27,LOW,40.83133333333333,2025-04-11 07:24:17.996559
1,298.2,308.5,2678,10.7,86,1,0,0,1,0,0,10.300000000000011,0.0039955190440627,28654.6,885.800000000001,WBO002,0.2866666666666667,LOW,0.0,2025-04-11 08:24:17.996559
0,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,10.199999999999989,0.0295251204404679,62333.7,907.799999999999,WBO001,0.2966666666666667,LOW,34.06477777777778,2025-04-11 09:24:17.996559
2,298.3,308.6,1432,49.5,91,0,0,0,0,0,0,10.300000000000011,0.0345670391061452,70884.0,937.3000000000012,WBO003,0.30333333333333334,MEDIUM,33.254222222222225,2025-04-11 10:24:17.996559
1,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,10.200000000000044,0.026784544859201,62454.3,979.2000000000044,WBO002,0.32,MEDIUM,34.611999999999995,2025-04-11 11:24:17.996559
0,298.4,308.7,1588,35.0,99,0,0,0,0,0,0,10.300000000000011,0.0220403022670025,55580.0,1019.7000000000012,WBO001,0.33,MEDIUM,35.46533333333333,2025-04-11 12:24:17.996559
0,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,10.200000000000044,0.0328681088625261,67494.3,1030.2000000000046,WBO001,0.33666666666666667,MEDIUM,31.685222222222226,2025-04-11 13:24:17.996559
0,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,10.200000000000044,0.021752641392169,56315.0,1050.600000000005,WBO001,0.3433333333333333,MEDIUM,35.21922222222222,2025-04-11 14:24:17.996559
0,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,10.199999999999989,0.0261587301587301,64890.00000000001,1070.9999999999989,WBO001,0.35,MEDIUM,34.12500000000001,2025-04-11 15:24:17.996559
1,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,10.100000000000025,0.0218215158924205,58405.2,1080.7000000000023,WBO002,0.3566666666666667,MEDIUM,35.08311111111111,2025-04-11 16:24:17.996559
0,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,10.100000000000025,0.0254362416107382,56471.0,1111.0000000000025,WBO001,0.36666666666666664,MEDIUM,31.455555555555552,2025-04-11 17:24:17.996559
0,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,10.100000000000025,0.0188397472716829,57104.8,1131.2000000000023,WBO001,0.37333333333333335,MEDIUM,36.36755555555556,2025-04-11 18:24:17.996559
1,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,10.100000000000025,0.0394345238095238,71232.0,1151.4000000000026,WBO002,0.38,MEDIUM,27.776,2025-04-11 19:24:17.996559
0,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,10.199999999999989,0.0219390926041019,56797.7,1193.3999999999987,WBO001,0.39,MEDIUM,32.71633333333333,2025-04-11 20:24:17.996559
1,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,10.300000000000011,0.042716396903589,86254.7,1225.7000000000014,WBO002,0.39666666666666667,MEDIUM,0.0,2025-04-11 21:24:17.996559
0,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,10.200000000000044,0.0230672532998114,58389.7,1244.4000000000055,WBO001,0.4066666666666667,MEDIUM,31.46644444444444,2025-04-11 22:24:17.996559
0,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,10.200000000000044,0.0297901150981719,64988.0,1264.8000000000056,WBO001,0.41333333333333333,MEDIUM,28.883555555555557,2025-04-11 23:24:17.996559
0,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,10.300000000000011,0.0237032173342087,54980.3,1297.8000000000015,WBO001,0.42,MEDIUM,29.444666666666674,2025-04-12 00:24:17.996559
0,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,10.199999999999989,0.0215238095238095,53392.5,1305.5999999999983,WBO001,0.4266666666666667,MEDIUM,30.099999999999998,2025-04-12 01:24:17.996559
2,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,0.039360119047619,71097.59999999999,1339.0000000000014,WBO003,0.43333333333333335,MEDIUM,25.38666666666667,2025-04-12 02:24:17.996559
0,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,0.0323953823953823,62231.4,1390.5000000000016,WBO001,0.45,MEDIUM,25.410000000000004,2025-04-12 03:24:17.996559
1,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,10.300000000000011,0.0233480176211453,58951.9,1411.1000000000015,WBO002,0.45666666666666667,MEDIUM,28.778555555555553,2025-04-12 04:24:17.996559
0,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,0.0260335917312661,62384.4,1442.0000000000016,WBO001,0.4666666666666667,MEDIUM,27.52,2025-04-12 05:24:17.996559
0,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,0.0255503669112741,57411.7,1462.6000000000015,WBO001,0.47333333333333333,MEDIUM,26.315777777777775,2025-04-12 06:24:17.996559
0,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,0.0189903846153846,52582.4,1468.7999999999984,WBO001,0.48,MEDIUM,28.842666666666666,2025-04-12 07:24:17.996559
0,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,0.0263303386316516,55130.7,1503.8000000000015,WBO001,0.4866666666666667,MEDIUM,24.759777777777778,2025-04-12 08:24:17.996559
1,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,0.0322175732217573,66250.8,1509.5999999999983,WBO002,0.49333333333333335,MEDIUM,24.218666666666664,2025-04-12 09:24:17.996559
0,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,0.0372175141242937,74623.2,1540.1999999999982,WBO001,0.5033333333333333,MEDIUM,23.442666666666668,2025-04-12 10:24:17.996559
2,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000025,0.0133004926108374,44396.1,1545.3000000000034,WBO003,0.51,MEDIUM,29.841,2025-04-12 11:24:17.996559
0,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000044,0.0345092024539877,58680.0,1611.6000000000072,WBO001,0.5266666666666666,MEDIUM,20.574222222222225,2025-04-12 12:24:17.996559
0,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000044,0.0219247928616953,53973.6,1632.0000000000073,WBO001,0.5333333333333333,MEDIUM,24.40666666666667,2025-04-12 13:24:17.996559
0,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,0.0184974747474747,46411.2,1668.6000000000015,WBO001,0.54,MEDIUM,24.287999999999997,2025-04-12 14:24:17.996559
0,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,0.0395007342143906,73275.59999999999,1672.799999999998,WBO001,0.5466666666666666,MEDIUM,20.581333333333333,2025-04-12 15:24:17.996559
0,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,0.037020316027088,65386.8,1676.5999999999945,WBO001,0.5533333333333333,MEDIUM,19.787333333333333,2025-04-12 16:24:17.996559
0,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,0.0234567901234567,55557.9,1713.599999999998,WBO001,0.56,MEDIUM,22.572,2025-04-12 17:24:17.996559
1,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,0.0227747084100675,60435.9,1733.9999999999982,WBO002,0.5666666666666667,MEDIUM,23.530000000000005,2025-04-12 18:24:17.996559
0,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,0.0209362808842652,49523.600000000006,1764.599999999998,WBO001,0.5766666666666667,MEDIUM,21.70288888888889,2025-04-12 19:24:17.996559
0,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,0.0221656050955414,54635.99999999999,1802.500000000002,WBO001,0.5833333333333334,MEDIUM,21.805555555555554,2025-04-12 20:24:17.996559
0,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,0.0306107954545454,60684.8,1787.699999999994,WBO001,0.59,MEDIUM,19.24266666666667,2025-04-12 21:24:17.996559
0,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,0.0334269662921348,67782.40000000001,1825.799999999998,WBO001,0.5966666666666667,MEDIUM,19.14488888888889,2025-04-12 22:24:17.996559
0,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,0.0230820105820105,52768.8,1846.199999999998,WBO001,0.6033333333333334,MEDIUM,19.991999999999997,2025-04-12 23:24:17.996559
0,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,0.0290257104194857,63406.2,1866.5999999999976,WBO001,0.61,MEDIUM,19.214000000000002,2025-04-13 00:24:17.996559
1,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,0.0200595238095238,56616.00000000001,1886.999999999998,WBO002,0.6166666666666667,MEDIUM,21.46666666666667,2025-04-13 01:24:17.996559
0,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,0.025886287625418,57856.50000000001,1917.5999999999976,WBO001,0.6266666666666667,MEDIUM,18.604444444444443,2025-04-13 02:24:17.996559
1,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000025,0.0235824742268041,56803.2,1919.0000000000043,WBO002,0.6333333333333333,MEDIUM,18.96888888888889,2025-04-13 03:24:17.996559
0,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000044,0.0361091170136396,70067.9,1968.6000000000088,WBO001,0.6433333333333333,MEDIUM,16.56122222222222,2025-04-13 04:24:17.996559
0,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,0.0189944134078212,49296.600000000006,1988.9999999999975,WBO001,0.65,MEDIUM,18.795,2025-04-13 05:24:17.996559
1,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000025,0.0385362210604929,69092.40000000001,1989.7000000000044,WBO002,0.6566666666666666,MEDIUM,15.324111111111113,2025-04-13 06:24:17.996559
0,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000025,0.0136747326955543,43181.1,2020.0000000000043,WBO001,0.6666666666666666,MEDIUM,19.744444444444447,2025-04-13 07:24:17.996559
0,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,0.043620178041543,79262.4,2060.399999999998,WBO001,0.6733333333333333,MEDIUM,0.0,2025-04-13 08:24:17.996559
0,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,0.0305825242718446,63592.2,2080.799999999997,WBO001,0.68,MEDIUM,15.381333333333332,2025-04-13 09:24:17.996559
1,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,0.0351971326164874,68494.5,2101.199999999997,WBO002,0.6866666666666666,MEDIUM,14.570000000000002,2025-04-13 10:24:17.996559
1,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000044,0.019299323909035,51087.8,2131.8000000000093,WBO002,0.6966666666666667,MEDIUM,16.450777777777777,2025-04-13 11:24:17.996559
0,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000044,0.0211356466876971,53097.5,2162.4000000000096,WBO001,0.7066666666666667,HIGH,15.497777777777777,2025-04-13 12:24:17.996559
0,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,0.0309734513274336,66839.5,2182.799999999997,WBO001,0.7133333333333334,HIGH,14.037111111111109,2025-04-13 13:24:17.996559
0,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,0.0417033773861967,77361.59999999999,2224.8000000000025,WBO001,0.72,HIGH,0.0,2025-04-13 14:24:17.996559
0,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,0.04,78961.0,2245.4000000000024,WBO001,0.7266666666666667,HIGH,0.0,2025-04-13 15:24:17.996559
0,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,0.0196750902527075,54347.4,0.0,WBO001,0.0,LOW,55.400000000000006,2025-04-13 16:24:17.996559
1,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,0.0290586630286493,62451.6,20.399999999999977,WBO002,0.006666666666666667,LOW,48.54088888888889,2025-04-13 17:24:17.996559
0,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,0.0220987654320987,57995.99999999999,50.99999999999994,WBO001,0.016666666666666666,LOW,53.1,2025-04-13 18:24:17.996559
0,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,0.0355195283714075,65407.4,71.39999999999992,WBO001,0.023333333333333334,LOW,44.17788888888889,2025-04-13 19:24:17.996559
0,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,0.0250330250990752,57380.6,91.7999999999999,WBO001,0.03,LOW,48.952666666666666,2025-04-13 20:24:17.996559
0,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,0.0271323035594358,60155.6,112.19999999999987,WBO001,0.03666666666666667,LOW,47.81344444444445,2025-04-13 21:24:17.996559
0,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,0.0473328324567994,83853.0,132.59999999999985,WBO001,0.043333333333333335,LOW,42.44411111111111,2025-04-13 22:24:17.996559
0,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,0.018266253869969,47642.5,150.0,WBO001,0.05,LOW,51.141666666666666,2025-04-13 23:24:17.996559
0,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,0.0255735492577597,56167.8,171.69999999999942,WBO001,0.056666666666666664,LOW,46.60066666666667,2025-04-14 00:24:17.996559
1,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,0.045,90738.0,191.89999999999932,WBO002,0.06333333333333334,LOW,0.0,2025-04-14 01:24:17.996559
